Time,Converged Residual,Object,Density (kg/m^3),Pressure (kg/ms^2),Velocity (m/s),Temperature (K),Mass Flow Rate (kg/s),Mass (kg),Dynamic Pressure (kg/ms^2)
0.15000000000000002,1.3575787272487495e-12,INTER3,794.4868202703265,5995611.326472648,17.209745144116688,293.1500000000037,0.4330105403029298,N/A,117653.69726300516
0.15000000000000002,1.3575787272487495e-12,cavitating_venturi,N/A,N/A,N/A,N/A,0.43301054030363056,N/A,N/A
0.15000000000000002,1.3575787272487495e-12,INTER4,794.4868202703265,3667997.850292066,17.20974514411669,290.80942033086467,0.4330105403029299,N/A,117653.69726300523
0.15000000000000002,1.3575787272487495e-12,Pipe,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.15000000000000002,1.3575787272487495e-12,INTER5,794.3007501461983,3447380.0,17.213776639005896,290.80942033086546,0.43301054030291486,N/A,117681.25840787806
0.15000000000000002,1.3575787272487495e-12,Pressure Outlet,792.3379797429225,3447380.0,N/A,N/A,N/A,N/A,N/A
0.2,1.2970989061357945e-12,Pressurant Tank,72.27325028993785,6107653.902908896,10,287.20708121006084,N/A,0.17407405265747594,N/A
0.2,1.2970989061357945e-12,INTER1,72.27325029033554,6107653.902908896,17.058929143967042,287.2070812086892,0.03904511296111785,N/A,10516.01316970082
0.2,1.2970989061357945e-12,Tank,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.2,1.2970989061357945e-12,INTER2,794.5818301827932,6109911.8363995105,17.058929143967042,293.14999999999674,0.429267221160075,N/A,115614.46257142506
0.2,1.2970989061357945e-12,Pipe,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.2,1.2970989061357945e-12,INTER3,794.4014535699553,5893030.058370657,17.062802540526665,293.1499999999962,0.42926722116006183,N/A,115640.71396491682
0.2,1.2970989061357945e-12,cavitating_venturi,N/A,N/A,N/A,N/A,0.42926722116072313,N/A,N/A
0.2,1.2970989061357945e-12,INTER4,794.4014535699553,3664311.023154636,17.06280254052667,290.9077153175947,0.42926722116006194,N/A,115640.71396491687
0.2,1.2970989061357945e-12,Pipe,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.2,1.2970989061357945e-12,INTER5,794.2183929943574,3447380.0,17.06673537119578,290.90771531759026,0.42926722116004795,N/A,115667.36816462027
0.2,1.2970989061357945e-12,Pressure Outlet,792.3379797429225,3447380.0,N/A,N/A,N/A,N/A,N/A
0.25,1.2417126112698423e-12,Pressurant Tank,71.46269949889306,6004130.405084522,10,285.76515783144987,N/A,0.17212179700942004,N/A
0.25,1.2417126112698423e-12,INTER1,71.46269949926953,6004130.405084522,16.914591850931814,285.7651578301439,0.03828055911209752,N/A,10222.8612746726
0.25,1.2417126112698423e-12,Tank,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.25,1.2417126112698423e-12,INTER2,794.4957692939428,6006371.432400748,16.914591850931814,293.1500000000012,0.4255890481870062,N/A,113653.97738563296
0.25,1.2417126112698423e-12,Pipe,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.25,1.2417126112698423e-12,INTER3,794.3181878951624,5793081.156533726,16.91837335427151,293.14999999999753,0.4255890481869941,N/A,113679.38638744553
0.25,1.2417126112698423e-12,cavitating_venturi,N/A,N/A,N/A,N/A,0.42558904818762355,N/A,N/A
0.25,1.2417126112698423e-12,INTER4,794.3181878951624,3660717.960013208,16.918373354271512,291.00358340539293,0.42558904818699417,N/A,113679.38638744557
0.25,1.2417126112698423e-12,Pipe,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.25,1.2417126112698423e-12,INTER5,794.1380634564221,3447380.0,16.922210738027122,291.0035834053972,0.4255890481869809,N/A,113705.17086574475
0.25,1.2417126112698423e-12,Pressure Outlet,792.3379797429225,3447380.0,N/A,N/A,N/A,N/A,N/A
0.3,1.1934992779812869e-12,Pressurant Tank,70.66802034145674,5903242.093456688,10,284.34018226639836,N/A,0.17020776905381516,N/A
0.3,1.1934992779812869e-12,INTER1,70.66802034181383,5903242.093456688,16.772690136673614,284.3401822651526,0.037537295663449766,N/A,9940.274492938373
0.3,1.1934992779812869e-12,Tank,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.3,1.1934992779812869e-12,INTER2,794.4117996689984,5905456.5417159805,16.772690136673614,293.14999999999793,0.42197404792821214,N/A,111743.20875190277
0.3,1.1934992779812869e-12,Pipe,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.3,1.1934992779812869e-12,INTER3,794.2369489556413,5695667.512498111,16.776382632771664,293.14999999999577,0.4219740479282005,N/A,111767.80894178801
0.3,1.1934992779812869e-12,cavitating_venturi,N/A,N/A,N/A,N/A,0.4219740479288114,N/A,N/A
0.3,1.1934992779812869e-12,INTER4,794.2369489556413,3657215.2141259895,16.776382632771668,291.09711063982263,0.42197404792820054,N/A,111767.80894178805
0.3,1.1934992779812869e-12,Pipe,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.3,1.1934992779812869e-12,INTER5,794.0596898281758,3447380.0,16.780127649657953,291.0971106398155,0.42197404792818827,N/A,111792.75903627134
0.3,1.1934992779812869e-12,Pressure Outlet,792.3379797429225,3447380.0,N/A,N/A,N/A,N/A,N/A
0.35,1.1425153208249628e-12,Pressurant Tank,69.88877084296021,5804900.032924918,10,282.93187673736304,N/A,0.16833090427064268,N/A
0.35,1.1425153208249628e-12,INTER1,69.88877084329847,5804900.032924918,16.633176003082255,282.9318767361763,0.0368145856997286,N/A,9667.802567505696
0.35,1.1425153208249628e-12,Tank,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.35,1.1425153208249628e-12,INTER2,794.3298621947645,5807088.12789227,16.63317600308226,293.1500000000024,0.4184209341896994,N/A,109880.6602049342
0.35,1.1425153208249628e-12,Pipe,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.35,1.1425153208249628e-12,INTER3,794.1576793361866,5600712.789211364,16.636782274060458,293.1499999999997,0.41842093418968873,N/A,109904.48364285385
0.35,1.1425153208249628e-12,cavitating_venturi,N/A,N/A,N/A,N/A,0.4184209341902683,N/A,N/A
0.35,1.1425153208249628e-12,INTER4,794.1576793361866,3653800.0833151746,16.636782274060458,291.18836360758655,0.41842093418968873,N/A,109904.48364285385
0.35,1.1425153208249628e-12,Pipe,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.35,1.1425153208249628e-12,INTER5,793.9832166870624,3447380.0,16.640437889251167,291.1883636075872,0.41842093418967785,N/A,109928.63305427645
0.35,1.1425153208249628e-12,Pressure Outlet,792.3379797429225,3447380.0,N/A,N/A,N/A,N/A,N/A
0.39999999999999997,1.0939200606074226e-12,Pressurant Tank,69.12452432661343,5709018.933939347,10,281.53996709889196,N/A,0.16649017498565624,N/A
0.39999999999999997,1.0939200606074226e-12,INTER1,69.12452432693392,5709018.933939347,16.49598964770006,281.53996709776123,0.03611169412052267,N/A,9405.002403896744
0.39999999999999997,1.0939200606074226e-12,Tank,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.39999999999999997,1.0939200606074226e-12,INTER2,794.2498921255071,5711180.897515241,16.495989647700057,293.14999999999884,0.41492812339713697,N/A,108064.71679146896
0.39999999999999997,1.0939200606074226e-12,Pipe,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.39999999999999997,1.0939200606074226e-12,INTER3,794.0803161853803,5508134.6118128905,16.49951236812959,293.1499999999994,0.414928123397127,N/A,108087.79402379271
0.39999999999999997,1.0939200606074226e-12,cavitating_venturi,N/A,N/A,N/A,N/A,0.4149281233976769,N/A,N/A
0.39999999999999997,1.0939200606074226e-12,INTER4,794.0803161853803,3650469.6462583193,16.49951236812959,291.27741512600994,0.414928123397127,N/A,108087.79402379271
0.39999999999999997,1.0939200606074226e-12,Pipe,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.39999999999999997,1.0939200606074226e-12,INTER5,793.9085833676044,3447380.0,16.503081428610777,291.27741512601165,0.4149281233971164,N/A,108111.17482835808
0.39999999999999997,1.0939200606074226e-12,Pressure Outlet,792.3379797429225,3447380.0,N/A,N/A,N/A,N/A,N/A
0.44999999999999996,1.0479730945212585e-12,Pressurant Tank,68.374869375826,5615517.051871842,10,280.1641839956359,N/A,0.16468459027963012,N/A
0.44999999999999996,1.0479730945212585e-12,INTER1,68.37486937612985,5615517.051871842,16.36107324225214,280.16418399455785,0.035427917969153226,N/A,9151.453801253814
0.44999999999999996,1.0479730945212585e-12,Tank,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.44999999999999996,1.0479730945212585e-12,INTER2,794.1718272557931,5617653.102190695,16.36107324225214,293.14999999999816,0.4114940855631556,N/A,106293.83066764534
0.44999999999999996,1.0479730945212585e-12,Pipe,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.44999999999999996,1.0479730945212585e-12,INTER3,794.0047991223053,5417854.029533352,16.36451498407565,293.1500000000057,0.411494085563146,N/A,106316.19080974192
0.44999999999999996,1.0479730945212585e-12,cavitating_venturi,N/A,N/A,N/A,N/A,0.4114940855636679,N/A,N/A
0.44999999999999996,1.0479730945212585e-12,INTER4,794.0047991223053,3647221.102712408,16.36451498407565,291.36433514099593,0.411494085563146,N/A,106316.19080974192
0.44999999999999996,1.0479730945212585e-12,Pipe,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.44999999999999996,1.0479730945212585e-12,INTER5,793.8357315892048,3447380.0,16.36800022424353,291.36433514099735,0.4114940855631361,N/A,106338.83354978188
0.44999999999999996,1.0479730945212585e-12,Pressure Outlet,792.3379797429225,3447380.0,N/A,N/A,N/A,N/A,N/A
0.49999999999999994,1.0041602104076464e-12,Pressurant Tank,67.63940916692448,5524316.0117507,10,278.8042628324191,N/A,0.16291319438117247,N/A
0.49999999999999994,1.0041602104076464e-12,INTER1,67.63940916721268,5524316.0117507,16.22837085222267,278.8042628313911,0.034762584776267084,N/A,8906.758093026587
0.49999999999999994,1.0041602104076464e-12,Tank,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.49999999999999994,1.0041602104076464e-12,INTER2,794.0956078027982,5526426.3632764155,16.22837085222267,293.1499999999999,0.4081173420433599,N/A,104566.51778180961
0.49999999999999994,1.0041602104076464e-12,Pipe,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.49999999999999994,1.0041602104076464e-12,INTER3,793.9310701218477,5329795.346392063,16.231734089417735,293.1499999999992,0.4081173420433511,N/A,104588.18859554242
0.49999999999999994,1.0041602104076464e-12,cavitating_venturi,N/A,N/A,N/A,N/A,0.40811734204384686,N/A,N/A
0.49999999999999994,1.0041602104076464e-12,INTER4,793.9310701218477,3644051.7675389573,16.23173408941774,291.44919086073384,0.40811734204335115,N/A,104588.18859554247
0.49999999999999994,1.0041602104076464e-12,Pipe,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.49999999999999994,1.0041602104076464e-12,INTER5,793.764605345452,3447380.0,16.235138136369724,291.44919086073895,0.408117342043342,N/A,104610.12236445482
0.49999999999999994,1.0041602104076464e-12,Pressure Outlet,792.3379797429225,3447380.0,N/A,N/A,N/A,N/A,N/A
0.5499999999999999,9.626581693774684e-13,Pressurant Tank,66.91776083625571,5435340.643009817,10,277.45994373795696,N/A,0.1611750651423591,N/A
0.5499999999999999,9.626581693774684e-13,INTER1,66.91776083652917,5435340.643009817,16.097828360312214,277.45994373697613,0.0341150510014556,N/A,8670.536878640545
0.5499999999999999,9.626581693774684e-13,Tank,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.5499999999999999,9.626581693774684e-13,INTER2,794.021176294832,5437425.506628134,16.097828360312217,293.1499999999981,0.4047964634038844,N/A,102881.3547468211
0.5499999999999999,9.626581693774684e-13,Pipe,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.5499999999999999,9.626581693774684e-13,INTER3,793.859073406071,5243885.9615683,16.10111547331141,293.14999999999867,0.40479646340387604,N/A,102902.36271329701
0.5499999999999999,9.626581693774684e-13,cavitating_venturi,N/A,N/A,N/A,N/A,0.40479646340434716,N/A,N/A
0.5499999999999999,9.626581693774684e-13,INTER4,793.859073406071,3640959.065070039,16.101115473311413,291.5320468823321,0.40479646340387615,N/A,102902.36271329706
0.5499999999999999,9.626581693774684e-13,Pipe,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.5499999999999999,9.626581693774684e-13,INTER5,793.6951507992189,3447380.0,16.104440851850867,291.5320468823336,0.4047964634038674,N/A,102923.61523515852
0.5499999999999999,9.626581693774684e-13,Pressure Outlet,792.3379797429225,3447380.0,N/A,N/A,N/A,N/A,N/A
0.6,9.231734532554383e-13,Pressurant Tank,66.20955487964086,5348518.82360464,10,276.13097152300196,N/A,0.15946931259228633,N/A
0.6,9.231734532554383e-13,INTER1,66.20955487990044,5348518.82360464,15.969393393560107,276.13097152206586,0.033484700566362706,N/A,8442.43083938252
0.6,9.231734532554383e-13,Tank,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.6,9.231734532554383e-13,INTER2,793.9484774657597,5350578.406712402,15.969393393560107,293.14999999999975,0.4015300673941113,N/A,101236.97588960148
0.6,9.231734532554383e-13,Pipe,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.6,9.231734532554383e-13,INTER3,793.788755341407,5160056.218821229,15.972606673440973,293.1499999999973,0.40153006739410346,N/A,101257.34627749145
0.6,9.231734532554383e-13,cavitating_venturi,N/A,N/A,N/A,N/A,0.4015300673945513,N/A,N/A
0.6,9.231734532554383e-13,INTER4,793.788755341407,3637940.5237932107,15.972606673440971,291.612965311625,0.4015300673941034,N/A,101257.34627749142
0.6,9.231734532554383e-13,Pipe,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.6,9.231734532554383e-13,INTER5,793.6273161833966,3447380.0,15.97585581081282,291.6129653116232,0.4015300673940952,N/A,101277.94398171452
0.6,9.231734532554383e-13,Pressure Outlet,792.3379797429225,3447380.0,N/A,N/A,N/A,N/A,N/A
